customer_id,bill_date,signup_date,tenure_months,contract_type,service_type,region,city,customer_age,gender,monthly_charges,data_usage_gb,support_calls,satisfaction_score,payment_method,churn,churn_bool,bill_month,tenure_band,age_group
CUST100851,2025-07-11,,17.0,One year,Broadband,East,Patna,46.0,Male,794.93,97.9,0.0,5.0,Cash,No,False,2025-07,13-18m,46-55
CUST101483,2025-08-09,2025-05-11,3.0,Two year,Broadband,West,Ahmedabad,39.0,Male,825.61,165.3,0.0,5.0,Credit Card,No,False,2025-08,0-3m,36-45
CUST102013,2025-09-15,2024-10-20,11.0,Month-to-month,Bundled,South,Hyderabad,36.0,Male,1211.03,22.7,0.0,4.0,Cash,No,False,2025-09,7-12m,36-45
CUST102768,2025-08-20,,17.0,Month-to-month,Mobile,West,Ahmedabad,41.0,Male,466.54,19.3,1.0,5.0,Credit Card,No,False,2025-08,13-18m,36-45
CUST100386,2025-11-30,2025-09-01,2.0,Month-to-month,Mobile,West,Surat,59.0,Female,448.88,24.0,2.0,5.0,UPI,No,False,2025-11,0-3m,56-65
CUST102186,2025-12-03,2024-08-10,16.0,One year,Bundled,East,Bhubaneswar,26.0,Female,1199.19,20.8,0.0,5.0,Cash,No,False,2025-12,13-18m,26-35
CUST101628,2025-10-18,2024-08-24,14.0,Month-to-month,Mobile,West,Mumbai,59.0,Female,497.09,77.5,1.0,5.0,Cash,No,False,2025-10,13-18m,56-65
CUST101206,2025-08-30,2024-10-04,10.0,One year,Broadband,South,Bengaluru,25.0,Male,751.14,149.1,1.0,5.0,Cash,No,False,2025-08,7-12m,18-25
CUST102893,2025-08-09,2025-07-10,1.0,One year,Mobile,South,Kochi,35.0,Female,437.45,42.6,1.0,5.0,Credit Card,No,False,2025-08,0-3m,26-35
CUST102277,2025-09-10,,15.0,Month-to-month,Mobile,East,Patna,45.0,Male,436.69,50.7,0.0,4.0,Cash,No,False,2025-09,13-18m,36-45
CUST102115,2025-10-27,2024-12-01,10.0,Two year,Broadband,South,Bengaluru,31.0,Female,758.67,72.9,2.0,5.0,Net Banking,No,False,2025-10,7-12m,26-35
CUST100144,2025-12-02,2025-04-06,8.0,One year,Broadband,North,Lucknow,34.0,Female,771.3,179.6,2.0,4.0,Cash,No,False,2025-12,7-12m,26-35
CUST102669,2025-10-12,2024-11-16,11.0,Month-to-month,Bundled,West,Ahmedabad,41.0,Female,1199.19,31.8,0.0,4.0,Cash,No,False,2025-10,7-12m,36-45
CUST102163,2025-11-11,2025-05-15,6.0,Month-to-month,Mobile,South,Bengaluru,24.0,Male,326.8,41.7,0.0,5.0,Credit Card,No,False,2025-11,4-6m,18-25
CUST102803,2025-09-30,,16.0,Two year,Broadband,South,Chennai,67.0,Male,823.29,55.4,0.0,3.0,Cash,No,False,2025-09,13-18m,66+
CUST102994,2025-11-25,2025-01-29,10.0,Month-to-month,Broadband,East,Kolkata,37.0,Female,835.24,114.7,2.0,5.0,Credit Card,No,False,2025-11,7-12m,36-45
CUST100293,2025-11-10,2024-09-16,14.0,Month-to-month,Bundled,South,Hyderabad,50.0,Male,1278.23,44.6,0.0,5.0,UPI,No,False,2025-11,13-18m,46-55
CUST100389,2025-09-13,2025-07-15,2.0,One year,Mobile,East,Kolkata,41.0,Female,401.17,15.6,0.0,5.0,Credit Card,No,False,2025-09,0-3m,36-45
CUST102869,2025-08-01,,15.0,Two year,Bundled,North,Delhi,31.0,Female,1178.54,21.7,0.0,5.0,Credit Card,No,False,2025-08,13-18m,26-35
CUST102479,2025-10-21,2025-07-23,3.0,One year,Broadband,South,Hyderabad,38.0,Female,829.9,199.8,1.0,5.0,Net Banking,No,False,2025-10,0-3m,36-45
CUST101390,2025-11-24,2024-07-02,16.0,One year,Broadband,North,Jaipur,28.0,Female,895.37,72.7,1.0,4.0,UPI,Yes,True,2025-11,13-18m,26-35
CUST100414,2025-12-07,2024-11-12,13.0,Month-to-month,Bundled,South,Chennai,42.0,Female,1227.31,6.4,0.0,4.0,UPI,No,False,2025-12,13-18m,36-45
CUST101893,2025-11-12,2025-05-16,6.0,Month-to-month,Broadband,South,Kochi,30.0,Male,864.28,164.8,0.0,5.0,Net Banking,No,False,2025-11,4-6m,26-35
CUST101477,2025-08-07,2024-07-13,13.0,One year,Broadband,West,Surat,54.0,Male,810.48,219.3,0.0,5.0,Cash,No,False,2025-08,13-18m,46-55
CUST100057,2025-11-24,2025-04-28,7.0,Month-to-month,Mobile,West,Mumbai,35.0,Male,292.38,34.6,0.0,5.0,Net Banking,No,False,2025-11,7-12m,26-35
CUST100282,2025-11-21,2025-07-24,11.0,One year,Mobile,West,Pune,26.0,Male,437.93,16.2,0.0,5.0,Net Banking,No,False,2025-11,7-12m,26-35
CUST100940,2025-12-16,2024-08-23,16.0,Month-to-month,Mobile,West,Pune,54.0,Male,410.43,53.4,1.0,4.0,Cash,No,False,2025-12,13-18m,46-55
CUST100586,2025-11-20,2025-07-23,4.0,Two year,Bundled,West,Pune,40.0,Female,1199.19,24.0,0.0,5.0,UPI,No,False,2025-11,4-6m,36-45
CUST102633,2025-12-11,2024-12-16,12.0,Month-to-month,Bundled,North,Jaipur,34.0,Female,1223.17,52.6,0.0,4.0,Net Banking,No,False,2025-12,7-12m,26-35
CUST101274,2025-12-10,2025-08-12,11.0,One year,Bundled,North,Lucknow,35.0,Female,1203.4,10.5,2.0,4.0,Credit Card,No,False,2025-12,7-12m,26-35
CUST102668,2025-12-21,2024-09-27,15.0,Two year,Broadband,North,Delhi,42.0,Female,798.91,143.3,0.0,5.0,Net Banking,No,False,2025-12,13-18m,36-45
CUST101936,2025-08-04,2025-04-06,4.0,Two year,Broadband,North,Jaipur,51.0,Female,785.08,57.1,1.0,5.0,Credit Card,No,False,2025-08,4-6m,46-55
CUST102779,2025-09-28,2024-08-04,13.0,Month-to-month,Mobile,North,Chandigarh,20.0,Male,556.52,30.4,0.0,5.0,Cash,No,False,2025-09,13-18m,18-25
CUST101546,2025-06-25,,17.0,One year,Mobile,West,Ahmedabad,45.0,Female,505.92,31.6,1.0,5.0,UPI,No,False,2025-06,13-18m,36-45
CUST102953,2025-11-15,2025-06-18,5.0,Month-to-month,Broadband,East,Kolkata,36.0,Male,816.51,140.1,1.0,3.0,UPI,No,False,2025-11,4-6m,36-45
CUST100957,2025-12-21,,18.0,Month-to-month,Mobile,East,Guwahati,23.0,Male,433.96,31.2,0.0,4.0,Net Banking,Yes,True,2025-12,13-18m,18-25
CUST101183,2025-11-09,2024-07-17,16.0,Month-to-month,Broadband,West,Mumbai,45.0,Female,737.65,133.7,1.0,3.0,Net Banking,No,False,2025-11,13-18m,36-45
CUST102637,2025-12-17,2025-03-22,9.0,One year,Bundled,West,Surat,38.0,Female,1123.87,21.1,0.0,3.0,Credit Card,Yes,True,2025-12,7-12m,36-45
CUST100468,2025-12-09,,18.0,Month-to-month,Broadband,North,Chandigarh,18.0,Male,846.54,149.2,0.0,5.0,Credit Card,No,False,2025-12,13-18m,18-25
CUST101192,2025-12-13,,23.0,Month-to-month,Mobile,East,Bhubaneswar,56.0,Male,367.23,49.2,0.0,5.0,Credit Card,No,False,2025-12,19-24m,56-65
CUST102690,2025-10-13,,16.0,Two year,Broadband,North,Lucknow,25.0,Male,704.86,41.1,0.0,5.0,UPI,No,False,2025-10,13-18m,18-25
CUST102328,2025-12-12,,11.0,Two year,Mobile,East,Bhubaneswar,54.0,Female,477.2,16.2,0.0,5.0,UPI,No,False,2025-12,7-12m,46-55
CUST100732,2025-12-15,2025-10-16,2.0,Month-to-month,Broadband,East,Patna,35.0,Female,706.88,103.0,1.0,4.0,UPI,No,False,2025-12,0-3m,26-35
CUST101169,2025-08-28,2025-03-01,5.0,Two year,Mobile,North,Chandigarh,42.0,Male,424.19,8.1,0.0,5.0,Cash,No,False,2025-08,4-6m,36-45
CUST102145,2025-11-20,,11.0,One year,Mobile,West,Mumbai,37.0,Female,411.94,25.2,1.0,4.0,Net Banking,No,False,2025-11,7-12m,36-45
CUST101133,2025-11-29,2025-03-04,8.0,One year,Broadband,North,Delhi,38.0,Male,798.91,100.2,2.0,3.0,Cash,No,False,2025-11,7-12m,36-45
CUST100102,2025-08-05,,17.0,Month-to-month,Broadband,North,Lucknow,44.0,Female,684.07,158.9,0.0,4.0,Net Banking,No,False,2025-08,13-18m,36-45
CUST100821,2025-12-02,2025-06-05,11.0,Month-to-month,Bundled,South,Kochi,50.0,Female,1139.45,38.1,0.0,4.0,Credit Card,No,False,2025-12,7-12m,46-55
CUST101961,2025-09-26,2024-12-30,9.0,Month-to-month,Mobile,East,Patna,44.0,Male,423.57,67.7,0.0,5.0,UPI,No,False,2025-09,7-12m,36-45
CUST102368,2025-12-10,2024-07-18,17.0,Month-to-month,Mobile,East,Patna,30.0,Male,455.84,33.4,0.0,4.0,Net Banking,Yes,True,2025-12,13-18m,26-35
CUST100039,2025-11-08,,21.0,Month-to-month,Bundled,East,Bhubaneswar,42.0,Male,1199.19,19.3,0.0,5.0,UPI,No,False,2025-11,19-24m,36-45
CUST101298,2025-08-18,,18.0,One year,Mobile,North,Jaipur,29.0,Male,397.84,18.2,0.0,5.0,Credit Card,No,False,2025-08,13-18m,26-35
CUST101872,2025-10-26,,21.0,One year,Mobile,West,Ahmedabad,18.0,Male,366.38,9.1,1.0,4.0,Cash,No,False,2025-10,19-24m,18-25
CUST102021,2025-11-29,2024-08-06,15.0,Two year,Broadband,North,Jaipur,34.0,Female,696.04,203.8,0.0,5.0,UPI,No,False,2025-11,13-18m,26-35
CUST100544,2025-11-27,2024-09-03,11.0,One year,Mobile,West,Pune,36.0,Male,407.51,35.2,1.0,5.0,Net Banking,No,False,2025-11,7-12m,36-45
CUST102886,2025-11-02,2025-02-05,9.0,Two year,Broadband,North,Chandigarh,39.0,Male,777.52,244.3,1.0,5.0,UPI,No,False,2025-11,7-12m,36-45
CUST100174,2025-08-28,2025-03-31,5.0,Month-to-month,Mobile,South,Kochi,33.0,Female,393.58,39.8,0.0,5.0,UPI,No,False,2025-08,4-6m,26-35
CUST102267,2025-10-29,2024-12-03,10.0,One year,Bundled,North,Jaipur,19.0,Female,1175.24,56.8,1.0,4.0,Credit Card,No,False,2025-10,7-12m,18-25
CUST102750,2025-11-16,2025-02-19,9.0,Two year,Mobile,East,Guwahati,28.0,Female,400.16,67.6,0.0,5.0,Net Banking,No,False,2025-11,7-12m,26-35
CUST100255,2025-11-09,2025-05-13,6.0,Month-to-month,Broadband,North,Chandigarh,42.0,Female,766.19,162.3,2.0,4.0,UPI,No,False,2025-11,4-6m,36-45
CUST102260,2025-12-16,2024-07-24,11.0,Month-to-month,Broadband,West,Ahmedabad,52.0,Female,672.59,248.6,0.0,5.0,UPI,No,False,2025-12,7-12m,46-55
CUST100147,2025-11-17,2024-07-25,16.0,Two year,Broadband,North,Chandigarh,18.0,Female,825.18,129.0,1.0,5.0,Credit Card,No,False,2025-11,13-18m,18-25
CUST100168,2025-11-21,2024-10-27,13.0,Two year,Mobile,West,Mumbai,40.0,Male,418.49,24.6,1.0,3.0,UPI,No,False,2025-11,13-18m,36-45
CUST101649,2025-11-20,2024-08-27,15.0,Month-to-month,Mobile,East,Guwahati,34.0,Female,406.66,43.8,0.0,5.0,UPI,No,False,2025-11,13-18m,26-35
CUST101649,2025-10-21,2024-08-27,14.0,Month-to-month,Mobile,East,Guwahati,34.0,Female,413.22,35.7,1.0,5.0,UPI,No,False,2025-10,13-18m,26-35
CUST100301,2025-08-10,,17.0,Two year,Mobile,North,Chandigarh,64.0,Male,475.53,28.1,0.0,4.0,Credit Card,No,False,2025-08,13-18m,56-65
CUST101768,2025-11-05,2025-01-09,10.0,Two year,Bundled,South,Chennai,45.0,Female,1150.17,16.9,1.0,3.0,UPI,No,False,2025-11,7-12m,36-45
CUST101202,2025-09-16,2025-05-19,11.0,One year,Broadband,West,Surat,37.0,Female,716.19,61.3,0.0,5.0,Cash,No,False,2025-09,7-12m,36-45
CUST101843,2025-12-23,2025-09-24,3.0,Month-to-month,Broadband,South,Bengaluru,50.0,Female,703.5,160.1,0.0,5.0,UPI,No,False,2025-12,0-3m,46-55
CUST102381,2025-12-08,2025-05-12,7.0,Two year,Broadband,South,Hyderabad,49.0,Female,791.53,156.1,3.0,2.0,Credit Card,No,False,2025-12,7-12m,46-55
CUST100761,2025-09-11,2024-07-18,14.0,Month-to-month,Broadband,North,Lucknow,42.0,Male,852.11,133.2,1.0,4.0,Cash,No,False,2025-09,13-18m,36-45
CUST101471,2025-08-31,,18.0,Two year,Mobile,West,Surat,45.0,Male,431.0,31.5,0.0,5.0,Credit Card,No,False,2025-08,13-18m,36-45
CUST102317,2025-11-08,,19.0,Two year,Mobile,North,Lucknow,37.0,Female,481.58,7.7,0.0,5.0,Net Banking,No,False,2025-11,19-24m,36-45
CUST101546,2025-08-24,,19.0,One year,Mobile,West,Ahmedabad,45.0,Female,390.03,22.0,2.0,3.0,UPI,No,False,2025-08,19-24m,36-45
CUST100160,2025-10-11,,16.0,Month-to-month,Broadband,West,Surat,67.0,Male,758.3,174.4,4.0,3.0,Net Banking,No,False,2025-10,13-18m,66+
CUST102644,2025-12-10,2024-10-16,14.0,One year,Bundled,North,Chandigarh,34.0,Male,1196.07,25.6,1.0,4.0,Net Banking,No,False,2025-12,13-18m,26-35
CUST101315,2025-10-26,2025-06-28,4.0,Month-to-month,Mobile,West,Mumbai,30.0,Female,490.32,54.3,1.0,4.0,Cash,No,False,2025-10,4-6m,26-35
CUST102569,2025-08-16,2024-09-20,11.0,Month-to-month,Broadband,East,Kolkata,53.0,Female,923.9,134.9,0.0,5.0,UPI,No,False,2025-08,7-12m,46-55
CUST101441,2025-11-22,2025-09-23,2.0,Two year,Broadband,West,Ahmedabad,47.0,Female,791.32,141.9,1.0,4.0,Credit Card,No,False,2025-11,0-3m,46-55
CUST100599,2025-10-04,2024-10-09,12.0,Month-to-month,Broadband,East,Kolkata,26.0,Male,798.91,90.7,1.0,5.0,Net Banking,No,False,2025-10,7-12m,26-35
CUST100270,2025-12-10,2024-08-17,16.0,Month-to-month,Broadband,West,Surat,42.0,Male,764.56,206.9,0.0,3.0,Credit Card,No,False,2025-12,13-18m,36-45
CUST102956,2025-11-16,2025-08-18,3.0,Month-to-month,Mobile,East,Kolkata,52.0,Male,381.71,44.5,1.0,4.0,UPI,No,False,2025-11,0-3m,46-55
CUST100601,2025-11-03,2025-05-07,6.0,Month-to-month,Bundled,West,Mumbai,55.0,Female,1121.64,86.2,0.0,5.0,Credit Card,No,False,2025-11,4-6m,46-55
CUST100873,2025-06-29,,13.0,Month-to-month,Mobile,North,Delhi,41.0,Male,371.71,25.7,0.0,5.0,UPI,No,False,2025-06,13-18m,36-45
CUST102052,2025-07-29,,17.0,Month-to-month,Bundled,South,Chennai,60.0,Male,1139.56,46.3,0.0,2.0,UPI,No,False,2025-07,13-18m,56-65
CUST102984,2025-09-24,,16.0,Month-to-month,Mobile,East,Guwahati,39.0,Female,369.6,35.5,2.0,4.0,UPI,No,False,2025-09,13-18m,36-45
CUST102470,2025-10-03,2025-04-06,6.0,Month-to-month,Bundled,West,Pune,36.0,Female,1184.35,34.7,0.0,4.0,UPI,No,False,2025-10,4-6m,36-45
CUST101718,2025-11-05,2024-12-10,11.0,One year,Bundled,East,Patna,36.0,Female,1152.65,30.3,1.0,4.0,Cash,No,False,2025-11,7-12m,36-45
CUST100449,2025-11-20,2024-12-25,11.0,One year,Mobile,South,Kochi,43.0,Male,385.32,17.9,1.0,5.0,UPI,No,False,2025-11,7-12m,36-45
CUST100150,2025-12-24,2025-08-26,4.0,Two year,Bundled,East,Patna,29.0,Male,1138.8,53.6,0.0,4.0,UPI,No,False,2025-12,4-6m,26-35
CUST100986,2025-08-30,2025-04-02,11.0,Two year,Broadband,East,Guwahati,49.0,Female,786.94,125.1,1.0,4.0,Credit Card,No,False,2025-08,7-12m,46-55
CUST101422,2025-10-07,2025-06-09,4.0,One year,Mobile,South,Kochi,37.0,Male,305.38,27.6,1.0,5.0,Credit Card,No,False,2025-10,4-6m,36-45
CUST101890,2025-10-13,2025-07-15,3.0,Two year,Mobile,South,Hyderabad,44.0,Female,410.73,45.9,0.0,4.0,Credit Card,No,False,2025-10,0-3m,36-45
CUST102671,2025-11-23,2025-01-27,10.0,Two year,Bundled,West,Surat,46.0,Female,1264.65,51.1,0.0,5.0,Credit Card,No,False,2025-11,7-12m,46-55
CUST102293,2025-12-03,2025-01-07,11.0,Month-to-month,Mobile,South,Chennai,53.0,Female,323.77,48.3,1.0,5.0,Cash,No,False,2025-12,7-12m,46-55
CUST101767,2025-07-28,,18.0,Month-to-month,Mobile,North,Delhi,46.0,Female,440.24,17.7,0.0,5.0,UPI,No,False,2025-07,13-18m,46-55
CUST102617,2025-08-08,,18.0,Month-to-month,Mobile,South,Kochi,46.0,Female,395.5,29.4,1.0,4.0,Cash,No,False,2025-08,13-18m,46-55
CUST102837,2025-11-12,,22.0,Month-to-month,Broadband,West,Pune,19.0,Male,798.91,49.9,1.0,4.0,UPI,No,False,2025-11,19-24m,18-25
CUST100549,2025-10-25,2025-02-27,8.0,Month-to-month,Bundled,South,Chennai,43.0,Male,1268.47,6.0,3.0,3.0,Cash,No,False,2025-10,7-12m,36-45
CUST100932,2025-12-17,2025-07-20,5.0,Month-to-month,Bundled,East,Guwahati,34.0,Female,1169.95,41.1,1.0,4.0,Credit Card,Yes,True,2025-12,4-6m,26-35
CUST102191,2025-11-26,2025-03-01,8.0,Month-to-month,Mobile,South,Chennai,32.0,Male,401.47,61.9,3.0,2.0,Net Banking,Yes,True,2025-11,7-12m,26-35
CUST101501,2025-07-28,2024-08-02,11.0,Month-to-month,Bundled,West,Ahmedabad,26.0,Male,1162.11,19.6,0.0,5.0,UPI,No,False,2025-07,7-12m,26-35
CUST100181,2025-08-14,,18.0,Month-to-month,Mobile,East,Bhubaneswar,53.0,Male,398.93,37.8,0.0,5.0,UPI,No,False,2025-08,13-18m,46-55
CUST100543,2025-07-26,2024-08-30,11.0,Month-to-month,Mobile,East,Kolkata,30.0,Female,451.39,21.6,1.0,4.0,Cash,No,False,2025-07,7-12m,26-35
CUST101707,2025-10-05,,20.0,Month-to-month,Broadband,South,Chennai,45.0,Female,696.59,67.9,0.0,4.0,Cash,No,False,2025-10,19-24m,36-45
CUST100918,2025-10-29,2024-11-03,11.0,One year,Mobile,North,Chandigarh,39.0,Male,450.31,45.9,0.0,5.0,Credit Card,No,False,2025-10,7-12m,36-45
CUST100379,2025-11-02,2025-01-06,10.0,Two year,Bundled,North,Lucknow,26.0,Male,1240.86,34.0,1.0,5.0,Cash,No,False,2025-11,7-12m,26-35
CUST101645,2025-09-05,2024-08-11,13.0,Month-to-month,Broadband,North,Chandigarh,23.0,Male,666.19,72.3,1.0,4.0,UPI,No,False,2025-09,13-18m,18-25
CUST100371,2025-12-11,2024-09-17,15.0,Two year,Broadband,North,Jaipur,23.0,Male,750.13,153.6,0.0,5.0,UPI,No,False,2025-12,13-18m,18-25
CUST102452,2025-11-23,2025-03-28,8.0,Month-to-month,Broadband,West,Surat,56.0,Male,798.91,147.5,2.0,5.0,UPI,No,False,2025-11,7-12m,56-65
CUST102758,2025-12-09,,20.0,Two year,Mobile,West,Mumbai,30.0,Female,391.16,23.3,0.0,5.0,Net Banking,No,False,2025-12,19-24m,26-35
CUST100020,2025-12-25,2025-09-26,3.0,Month-to-month,Mobile,West,Surat,26.0,Female,441.41,40.7,2.0,3.0,Credit Card,Yes,True,2025-12,0-3m,26-35
CUST100456,2025-09-14,2024-12-18,11.0,Two year,Mobile,North,Chandigarh,48.0,Female,450.46,19.5,0.0,4.0,Credit Card,No,False,2025-09,7-12m,46-55
CUST102056,2025-09-04,2025-05-07,4.0,Month-to-month,Mobile,West,Ahmedabad,18.0,Female,374.73,64.3,0.0,5.0,Net Banking,No,False,2025-09,4-6m,18-25
CUST102542,2025-10-29,2025-07-31,3.0,Month-to-month,Mobile,North,Lucknow,27.0,Male,447.62,30.7,0.0,5.0,Net Banking,No,False,2025-10,0-3m,26-35
CUST101229,2025-11-18,2025-09-19,2.0,One year,Mobile,North,Chandigarh,25.0,Female,372.03,12.6,0.0,5.0,Credit Card,No,False,2025-11,0-3m,18-25
CUST100790,2025-09-18,2024-08-24,13.0,Two year,Bundled,East,Bhubaneswar,42.0,Female,1255.7,42.1,1.0,4.0,UPI,No,False,2025-09,13-18m,36-45
CUST102023,2025-11-22,2025-07-25,4.0,Two year,Mobile,North,Chandigarh,36.0,Female,393.54,25.1,0.0,5.0,Cash,No,False,2025-11,4-6m,36-45
CUST100805,2025-07-28,2024-09-01,10.0,Month-to-month,Broadband,West,Mumbai,56.0,Male,815.71,105.5,0.0,4.0,Cash,No,False,2025-07,7-12m,56-65
CUST102439,2025-11-21,,17.0,Month-to-month,Mobile,West,Mumbai,32.0,Male,353.0,28.5,0.0,4.0,Credit Card,No,False,2025-11,13-18m,26-35
CUST101546,2025-11-22,,22.0,One year,Mobile,West,Ahmedabad,45.0,Female,449.37,23.9,1.0,5.0,UPI,No,False,2025-11,19-24m,36-45
CUST101949,2025-12-21,,19.0,One year,Mobile,South,Chennai,22.0,Male,370.2,27.5,0.0,3.0,UPI,Yes,True,2025-12,19-24m,18-25
CUST101312,2025-07-31,,14.0,Month-to-month,Mobile,South,Bengaluru,44.0,Female,474.92,19.0,0.0,5.0,Net Banking,No,False,2025-07,13-18m,36-45
CUST102335,2025-10-28,,21.0,Month-to-month,Broadband,East,Patna,21.0,Male,752.64,97.1,2.0,3.0,Credit Card,No,False,2025-10,19-24m,18-25
CUST100251,2025-09-14,2024-10-19,11.0,One year,Mobile,South,Kochi,46.0,Female,463.95,24.8,0.0,5.0,UPI,No,False,2025-09,7-12m,46-55
CUST102447,2025-10-10,2025-06-12,4.0,One year,Broadband,West,Pune,40.0,Male,819.47,182.9,0.0,5.0,Cash,No,False,2025-10,4-6m,36-45
CUST100233,2025-10-17,,21.0,Month-to-month,Broadband,West,Pune,42.0,Male,823.87,155.1,0.0,5.0,UPI,No,False,2025-10,19-24m,36-45
CUST101693,2025-09-23,,19.0,Month-to-month,Mobile,East,Kolkata,45.0,Male,394.11,32.4,1.0,5.0,Cash,No,False,2025-09,19-24m,36-45
CUST101724,2025-09-23,,20.0,Month-to-month,Broadband,East,Guwahati,35.0,Male,733.32,34.2,2.0,4.0,Net Banking,No,False,2025-09,19-24m,26-35
CUST101861,2025-11-10,2025-08-12,3.0,Month-to-month,Bundled,West,Mumbai,38.0,Male,1298.17,27.3,1.0,5.0,UPI,No,False,2025-11,0-3m,36-45
CUST100579,2025-12-26,2025-04-30,8.0,Month-to-month,Mobile,West,Pune,39.0,Female,448.1,22.6,0.0,5.0,Net Banking,No,False,2025-12,7-12m,36-45
CUST101808,2025-10-29,2025-04-02,6.0,Two year,Bundled,East,Bhubaneswar,18.0,Female,1164.85,22.7,0.0,5.0,Cash,No,False,2025-10,4-6m,18-25
CUST102789,2025-11-17,2024-10-23,13.0,Month-to-month,Mobile,South,Hyderabad,23.0,Male,366.86,30.5,1.0,5.0,Cash,No,False,2025-11,13-18m,18-25
CUST102693,2025-08-10,2025-06-11,2.0,Two year,Mobile,East,Patna,19.0,Male,356.4,44.1,0.0,5.0,Net Banking,No,False,2025-08,0-3m,18-25
CUST101085,2025-08-22,2025-05-24,3.0,Month-to-month,Mobile,East,Bhubaneswar,43.0,Male,403.67,19.7,1.0,4.0,UPI,No,False,2025-08,0-3m,36-45
CUST101073,2025-12-17,2025-05-21,7.0,Two year,Broadband,South,Kochi,36.0,Female,856.78,138.8,0.0,5.0,Cash,No,False,2025-12,7-12m,36-45
CUST102598,2025-12-17,2024-12-22,12.0,Month-to-month,Bundled,East,Bhubaneswar,19.0,Male,1169.65,73.5,0.0,5.0,Credit Card,No,False,2025-12,7-12m,18-25
CUST102072,2025-11-17,2025-03-22,8.0,Month-to-month,Bundled,East,Guwahati,46.0,Female,1173.94,15.0,0.0,5.0,Credit Card,No,False,2025-11,7-12m,46-55
CUST102491,2025-12-08,,19.0,One year,Broadband,East,Patna,42.0,Male,874.9,172.2,0.0,5.0,Net Banking,No,False,2025-12,19-24m,36-45
CUST100567,2025-11-07,2024-10-13,13.0,Two year,Mobile,West,Ahmedabad,45.0,Male,359.63,12.1,0.0,5.0,Cash,No,False,2025-11,13-18m,36-45
CUST100073,2025-08-05,2024-09-09,11.0,Month-to-month,Mobile,South,Chennai,28.0,Male,438.63,37.6,0.0,5.0,UPI,No,False,2025-08,7-12m,26-35
CUST101587,2025-11-26,,21.0,One year,Mobile,South,Chennai,29.0,Female,308.37,29.8,0.0,5.0,Net Banking,No,False,2025-11,19-24m,26-35
CUST102013,2025-07-17,2024-10-20,9.0,Month-to-month,Bundled,South,Hyderabad,36.0,Male,1228.53,23.4,1.0,5.0,Cash,No,False,2025-07,7-12m,36-45
CUST102055,2025-12-12,2025-02-15,10.0,Two year,Mobile,East,Kolkata,53.0,Male,351.52,17.8,0.0,5.0,Cash,No,False,2025-12,7-12m,46-55
CUST101807,2025-10-30,2024-10-05,12.0,Month-to-month,Mobile,North,Chandigarh,47.0,Male,463.7,35.8,0.0,5.0,UPI,No,False,2025-10,7-12m,46-55
CUST100710,2025-10-16,,20.0,Month-to-month,Bundled,South,Bengaluru,45.0,Female,1249.36,41.4,0.0,4.0,Credit Card,No,False,2025-10,19-24m,36-45
CUST100051,2025-10-25,2024-08-31,14.0,One year,Bundled,North,Jaipur,53.0,Male,1100.87,33.1,2.0,5.0,Net Banking,No,False,2025-10,13-18m,46-55
CUST101752,2025-11-06,2025-02-09,9.0,Month-to-month,Broadband,North,Lucknow,31.0,Female,822.32,88.1,2.0,5.0,Credit Card,No,False,2025-11,7-12m,26-35
CUST100078,2025-12-06,2025-10-07,2.0,Month-to-month,Bundled,East,Kolkata,45.0,Male,1126.0,34.8,1.0,4.0,Cash,Yes,True,2025-12,0-3m,36-45
CUST100202,2025-10-18,,16.0,One year,Bundled,South,Bengaluru,47.0,Female,1069.55,29.8,1.0,3.0,Net Banking,No,False,2025-10,13-18m,46-55
CUST101080,2025-09-04,,18.0,Month-to-month,Mobile,East,Patna,34.0,Male,385.63,24.4,1.0,5.0,Net Banking,No,False,2025-09,13-18m,26-35
CUST102856,2025-11-27,2025-06-30,5.0,Month-to-month,Broadband,South,Kochi,32.0,Male,718.53,193.2,0.0,4.0,Cash,No,False,2025-11,4-6m,26-35
CUST100589,2025-08-31,2025-01-03,7.0,One year,Mobile,South,Hyderabad,23.0,Female,364.34,80.6,1.0,5.0,UPI,No,False,2025-08,7-12m,18-25
CUST101516,2025-11-11,2025-09-12,2.0,Month-to-month,Broadband,East,Bhubaneswar,20.0,Male,838.32,176.4,0.0,5.0,UPI,No,False,2025-11,0-3m,18-25
CUST101423,2025-10-13,2025-09-13,11.0,Month-to-month,Mobile,North,Delhi,55.0,Female,276.89,41.6,0.0,4.0,Credit Card,No,False,2025-10,7-12m,46-55
CUST100015,2025-12-09,2024-07-17,17.0,Month-to-month,Bundled,South,Hyderabad,38.0,Female,1145.71,24.2,1.0,5.0,UPI,No,False,2025-12,13-18m,36-45
CUST101239,2025-09-20,,18.0,Two year,Mobile,East,Patna,49.0,Female,405.63,71.2,2.0,4.0,Credit Card,No,False,2025-09,13-18m,46-55
CUST100237,2025-11-19,2024-09-25,14.0,Month-to-month,Broadband,West,Surat,37.0,Male,819.34,121.4,0.0,5.0,Net Banking,No,False,2025-11,13-18m,36-45
CUST101644,2025-11-12,2025-08-14,3.0,Month-to-month,Mobile,West,Surat,32.0,Female,363.18,42.6,1.0,5.0,UPI,No,False,2025-11,0-3m,26-35
