customer_id,bill_date,signup_date,tenure_months,contract_type,service_type,region,city,customer_age,gender,monthly_charges,data_usage_gb,support_calls,satisfaction_score,payment_method,churn
CUST101830,2025-11-08,18/01/2024,22.0,Month-to-month,  bundled  ,East,Patna,49,Female,1246.72,27.9,1.0,3.0,Credit Card,No
CUST100220,2025-12-17,2024-12-22,12.0,Month-to-month,  mobile  ,East,Guwahati,28,Male,387.41,28.4,,4.0,UPI,No
CUST101609,2025-11-26,2025-06-29,5.0,Two year,Mobile,North,Chandigarh,28,Female,367.2,56.6,0.0,,UPI,No
CUST100239,2025-11-28,2025-10-29,1.0,Month-to-month,  mobile  ,North,Chandigarh,44,Female,307.9,12.8,0.0,4.0,Credit Card,No
CUST102934,2025-10-16,2024-12-20,,Month-to-month,Mobile,East,Guwahati,35,Male,372.23,29.2,1.0,5.0,Cash,No
CUST100021,2025-09-30,2024-10-05,11.0,Two year,Broadband,North,chandigarh,27,Female,802.07,100.8,0.0,5.0,UPI,No
CUST101152,2025-11-27,05/06/2024,17.0,Month-to-month,Bundled,North,Chandigarh,22,Male,1196.95,21.2,0.0,5.0,Cash,No
CUST102417,2025-09-21,2025-04-24,5.0,Month-to-month,Broadband,East,Guwahati,45,Female,900.95,180.9,2.0,4.0,Cash,No
CUST100892,2025-09-23,2024-10-28,11.0,One year,Mobile,West,Ahmedabad,47,Female,356.42,32.2,2.0,3.0,UPI,No
CUST102778,2025-11-17,2025-06-20,5.0,One year,Broadband,South,Kochi,22,Male,786.89,53.2,0.0,5.0,Cash,No
CUST102818,2025-10-09,18/01/2024,21.0,Month-to-month,Bundled,East,Patna,27,Male,1169.67,38.0,1.0,5.0,Cash,No
CUST101824,2025-11-29,2024-11-04,12.0,Two year,BROADBAND,East,Guwahati,55,Female,669.83,35.2,0.0,5.0,Credit Card,No
CUST101750,2025-10-31,2024-09-06,13.0,One year,Mobile,East,  Patna  ,44,Female,439.13,34.0,0.0,5.0,Net Banking,No
CUST100439,2025-08-21,27/06/2024,14.0,Month-to-month,MOBILE,North,Lucknow,40,Male,456.5,19.0,1.0,5.0,Net Banking,No
CUST101194,2025-12-04,2025-01-08,11.0,One year,Mobile,West,  Mumbai  ,42,Male,499.45,42.3,1.0,4.0,Net Banking,No
CUST102684,2025-09-15,24/01/2024,20.0,Month-to-month,Bundled,South,  Kochi  ,33,Female,1169.43,38.0,0.0,,Cash,No
CUST102259,2025-10-27,2025-04-30,6.0,One year,Mobile,North,  Jaipur  ,48,Male,408.7,38.9,1.0,4.0,Credit Card,No
CUST100537,2025-11-04,14/01/2024,22.0,Month-to-month,Bundled,East,Bhubaneswar,32,Male,1254.92,15.0,1.0,4.0,Net Banking,No
CUST102565,2025-12-04,2025-06-07,6.0,One year,Mobile,East,Kolkata,23,Male,377.66,42.5,1.0,5.0,UPI,No
CUST101731,2025-09-07,2024-11-11,10.0,Month-to-month,Mobile,East,Guwahati,52,Male,,27.4,0.0,4.0,UPI,No
CUST101811,2025-07-18,2025-01-19,6.0,Month-to-month,Mobile,East,Kolkata,48,Male,536.85,35.2,1.0,4.0,UPI,No
CUST100411,2025-08-24,31/05/2024,15.0,Two year,  mobile  ,West,Surat,34,Male,368.36,30.6,1.0,5.0,Credit Card,No
CUST100544,2025-06-30,2024-09-03,9.0,One year,  mobile  ,West,  Pune  ,36,Male,324.51,20.2,,5.0,Net Banking,No
CUST100182,2025-08-14,21/05/2024,15.0,Month-to-month,Mobile,North,Chandigarh,37,Female,481.39,33.6,3.0,3.0,Net Banking,No
CUST100518,2025-08-27,2024-09-01,11.0,Month-to-month,BROADBAND,West,Ahmedabad,36,Male,790.64,122.5,2.0,,Net Banking,No
CUST101519,2025-11-12,20/06/2024,,Two year,Bundled,South,Kochi,31,Female,1252.61,19.7,0.0,4.0,Cash,No
CUST101329,2025-06-29,05/02/2024,16.0,Two year,Bundled,North,lucknow,27,Male,1171.9,61.5,1.0,4.0,UPI,No
CUST102071,2025-11-08,2024-07-16,16.0,Month-to-month,BROADBAND,North,Lucknow,38,Female,653.08,162.7,0.0,5.0,Credit Card,No
CUST102724,2025-11-02,2025-05-06,6.0,One year,Mobile,South,Kochi,48,Female,334.61,19.2,0.0,4.0,Cash,No
CUST100318,2025-10-07,2024-09-12,13.0,Two year,Mobile,North,delhi,39,Female,498.85,19.3,1.0,4.0,Credit Card,No
CUST101365,2025-12-09,17/06/2024,18.0,Two year,Mobile,South,Chennai,45,Female,310.11,34.6,2.0,3.0,Cash,No
CUST100397,2025-11-12,2025-09-13,2.0,Month-to-month,Mobile,East,Patna,57,Female,,30.4,1.0,5.0,UPI,No
CUST102665,2025-11-29,2025-08-01,3.0,Month-to-month,Bundled,East,  Kolkata  ,38,Male,1257.37,19.5,0.0,3.0,UPI,No
CUST100718,2025-12-05,2025-05-09,7.0,Month-to-month,Mobile,East,Kolkata,30,Female,431.03,29.2,1.0,5.0,Cash,No
CUST101049,2025-10-27,06/01/2024,21.0,Two year,Mobile,East,Bhubaneswar,37,Male,391.65,29.3,0.0,5.0,UPI,No
CUST102990,2025-09-09,2025-03-13,6.0,Month-to-month,Broadband,North,Delhi,45,Female,759.28,71.7,0.0,5.0,Cash,No
CUST100021,2025-11-29,2024-10-05,13.0,Two year,Broadband,North,Chandigarh,27,Female,814.72,94.6,2.0,4.0,UPI,No
CUST102121,2025-07-28,03/06/2024,13.0,Month-to-month,Mobile,South,Kochi,45,Female,403.21,23.7,0.0,5.0,Credit Card,No
CUST102123,2025-10-29,2024-11-03,11.0,One year,  broadband  ,South,Hyderabad,37,Male,972.35,357.4,2.0,3.0,Cash,No
CUST100249,2025-11-30,2024-10-06,13.0,One year,Mobile,West,  Ahmedabad  ,31,Female,436.28,19.6,,,Cash,Yes
CUST100240,2025-09-24,2024-12-28,9.0,Month-to-month,Mobile,West,  Surat  ,24,Male,455.98,18.9,1.0,4.0,Net Banking,No
CUST100335,2025-10-30,2025-01-03,9.0,One year,  mobile  ,South,  Hyderabad  ,43,Female,409.36,19.3,0.0,5.0,UPI,No
CUST100666,2025-12-21,2024-08-28,16.0,Month-to-month,Mobile,East,Kolkata,50,Male,424.18,13.6,0.0,5.0,Net Banking,No
CUST100605,2025-12-18,27/02/2024,22.0,One year,Mobile,North,Delhi,49,Female,363.0,54.2,0.0,5.0,Cash,No
CUST100118,2025-12-04,13/02/2024,22.0,Month-to-month,Bundled,North,Delhi,45,Male,1196.32,12.6,0.0,4.0,UPI,Yes
CUST102302,2025-10-12,2024-07-19,15.0,Month-to-month,Mobile,North,Chandigarh,37,Female,302.13,24.1,0.0,5.0,UPI,No
CUST102544,2025-09-24,2025-04-27,5.0,One year,  bundled  ,North,Chandigarh,18,Female,1190.17,54.9,1.0,5.0,Cash,No
CUST102374,2025-12-19,28/05/2024,19.0,Month-to-month,Mobile,East,Patna,28,Male,331.48,23.9,2.0,5.0,UPI,Yes
CUST100613,2025-10-05,2025-03-09,7.0,Two year,Mobile,South,Bengaluru,37,Female,420.69,18.4,0.0,5.0,UPI,No
CUST100936,2025-09-16,2025-01-19,8.0,Two year,Broadband,West,Pune,48,Female,708.22,167.9,0.0,5.0,UPI,No
CUST102503,2025-09-19,26/06/2024,15.0,Month-to-month,Mobile,East,Bhubaneswar,35,Male,,44.0,2.0,4.0,Credit Card,No
CUST100230,2025-10-26,04/05/2024,17.0,Two year,BUNDLED,South,Kochi,54,Female,1219.44,995.072449145509,0.0,5.0,Net Banking,No
CUST100352,2025-12-24,2025-08-26,4.0,Month-to-month,Mobile,South,Hyderabad,49,Male,456.19,40.5,0.0,2.0,UPI,Yes
CUST102645,2025-12-19,2024-07-27,17.0,One year,Broadband,East,Kolkata,47,Male,820.63,85.5,0.0,5.0,Net Banking,No
CUST102308,2025-10-10,19/01/2024,21.0,One year,Mobile,South,Bengaluru,40,Male,346.53,34.5,0.0,5.0,UPI,No
CUST101274,2025-11-10,2025-08-12,3.0,One year,Bundled,North,Lucknow,35,Female,1241.15,29.1,1.0,3.0,Credit Card,No
CUST102289,2025-09-10,17/06/2024,15.0,Two year,  mobile  ,South,  Kochi  ,40,Male,331.88,31.7,0.0,5.0,Cash,No
CUST102322,2025-12-07,2024-08-14,16.0,Month-to-month,Mobile,South,Hyderabad,44,Female,483.38,21.4,0.0,5.0,Cash,No
CUST101818,2025-09-19,26/06/2024,15.0,One year,Mobile,East,  Kolkata  ,27,Male,407.73,32.0,1.0,5.0,Cash,No
CUST101435,2025-12-17,2025-01-21,11.0,Month-to-month,Broadband,North,  Chandigarh  ,32,Male,850.28,179.9,1.0,5.0,Net Banking,No
CUST101047,2025-09-26,2024-10-01,11.0,One year,Broadband,North,Delhi,53,Male,919.71,267.9,0.0,5.0,Cash,No
CUST100134,2025-10-10,2024-08-16,14.0,,Mobile,South,  Chennai  ,18,Male,435.65,20.0,,5.0,Credit Card,No
CUST102727,2025-08-19,27/01/2024,19.0,Month-to-month,BROADBAND,East,kolkata,41,Male,729.79,146.5,0.0,4.0,UPI,No
CUST101578,2025-10-19,27/04/2024,18.0,Month-to-month,Mobile,South,Kochi,36,Male,463.51,35.5,1.0,4.0,Cash,No
CUST101090,2025-10-17,2025-09-17,1.0,One year,  broadband  ,South,Chennai,44,Male,811.38,101.4,1.0,5.0,Cash,No
CUST101928,2025-12-22,2025-01-26,11.0,Month-to-month,  broadband  ,West,  Pune  ,59,Male,787.52,120.5,1.0,3.0,UPI,No
CUST100102,2025-11-03,13/03/2024,20.0,Month-to-month,Broadband,North,lucknow,44,Female,816.94,185.8,0.0,5.0,Net Banking,No
CUST102407,2025-08-26,2024-07-02,13.0,One year,Broadband,West,mumbai,65,Male,796.69,180.8,0.0,5.0,Net Banking,No
CUST100992,2025-10-08,16/02/2024,20.0,Month-to-month,Mobile,North,Chandigarh,55,Male,436.27,38.7,0.0,5.0,UPI,No
CUST100110,2025-12-17,2024-08-24,16.0,One year,Bundled,East,Patna,34,Male,1258.23,21.5,0.0,5.0,Cash,No
CUST101425,2025-09-30,08/05/2024,16.0,Month-to-month,BROADBAND,West,  Ahmedabad  ,34,Male,717.98,182.1,2.0,,UPI,No
CUST100456,2025-07-16,2024-12-18,7.0,Two year,Mobile,North,Chandigarh,48,Female,410.59,24.2,0.0,5.0,Credit Card,No
CUST102364,2025-10-09,2025-09-09,1.0,Month-to-month,  mobile  ,West,  Ahmedabad  ,19,Male,335.61,22.6,0.0,5.0,UPI,No
CUST101969,2025-08-04,2025-07-05,1.0,Two year,Mobile,North,Lucknow,37,Female,350.72,31.6,2.0,5.0,Cash,No
CUST102755,2025-10-17,2025-07-19,3.0,Month-to-month,Mobile,East,Bhubaneswar,36,Male,382.02,21.4,0.0,4.0,Credit Card,No
CUST102340,2025-11-07,2025-10-08,1.0,Month-to-month,Mobile,West,Ahmedabad,46,Female,276.3,14.3,0.0,5.0,UPI,No
CUST101634,2025-09-25,02/06/2024,15.0,Two year,Bundled,West,Pune,21,Male,1189.42,20.9,0.0,3.0,Cash,No
CUST101315,2025-09-26,2025-06-28,3.0,Month-to-month,MOBILE,West,Mumbai,30,Female,284.03,12.2,0.0,4.0,Cash,No
CUST100303,2025-10-18,2025-03-22,7.0,Month-to-month,Mobile,South,Hyderabad,28,Female,354.57,26.0,0.0,5.0,Credit Card,No
CUST100994,2025-12-18,2025-10-19,2.0,Month-to-month,  mobile  ,North,Chandigarh,27,Male,510.3,85.8,0.0,5.0,UPI,No
CUST100037,2025-10-15,2025-06-17,4.0,Two year,  bundled  ,East,Patna,35,Female,1134.68,36.9,0.0,5.0,Credit Card,No
CUST101019,2025-12-04,13/04/2024,20.0,Month-to-month,MOBILE,East,Kolkata,200,Male,302.66,43.4,2.0,3.0,Cash,Yes
CUST102023,2025-10-23,2025-07-25,3.0,Two year,Mobile,North,  Chandigarh  ,36,Female,396.52,20.5,0.0,5.0,Cash,No
CUST101718,2025-10-06,2024-12-10,,One year,BUNDLED,East,Patna,36,Female,1270.17,35.2,0.0,5.0,Cash,No
CUST100931,2025-09-10,2024-11-14,10.0,One year,  mobile  ,North,  Lucknow  ,36,Female,414.42,23.9,0.0,5.0,Cash,No
CUST100837,2025-10-19,2025-01-22,9.0,One year,  bundled  ,South,  Bengaluru  ,59,Male,1161.52,29.2,0.0,5.0,Net Banking,No
CUST101812,2025-11-20,28/06/2024,17.0,Month-to-month,Bundled,South,Chennai,24,Female,1137.93,46.7,1.0,4.0,UPI,No
CUST102696,2025-11-14,23/05/2024,18.0,Month-to-month,Bundled,North,Lucknow,27,Male,1266.8,39.1,0.0,4.0,Credit Card,No
CUST102565,2025-10-05,2025-06-07,4.0,One year,Mobile,East,Kolkata,23,Male,445.82,64.2,1.0,4.0,UPI,No
CUST100262,2025-09-29,2025-04-02,5.0,One year,Bundled,South,  Kochi  ,44,Female,,39.8,0.0,5.0,Credit Card,No
CUST101643,2025-10-05,2024-11-09,11.0,Two year,Broadband,West,pune,40,Female,755.22,86.8,1.0,4.0,Net Banking,No
CUST101112,2025-12-20,2024-07-28,17.0,One year,Mobile,South,Hyderabad,51,Female,483.49,22.6,0.0,5.0,Credit Card,No
CUST102938,2025-08-14,2025-02-15,6.0,Two year,BUNDLED,North,Delhi,51,Male,1210.5,32.5,0.0,,UPI,No
CUST101284,2025-08-04,2024-10-08,10.0,Month-to-month,Broadband,West,Mumbai,18,Male,823.16,92.9,1.0,4.0,Net Banking,No
CUST100010,2025-12-25,2025-02-28,10.0,One year,Bundled,East,kolkata,36,Male,1184.71,25.4,0.0,5.0,Credit Card,No
CUST101436,2025-11-22,2025-04-26,7.0,One year,Mobile,East,Bhubaneswar,50,Male,386.68,13.9,0.0,5.0,Cash,No
CUST100241,2025-11-24,2025-10-25,1.0,Two year,Mobile,East,Kolkata,59,Male,392.97,24.5,0.0,5.0,Net Banking,No
CUST100225,2025-09-11,2024-07-18,14.0,One year,Broadband,West,Mumbai,27,Female,805.72,208.4,1.0,4.0,UPI,No
CUST100030,2025-11-18,2024-11-23,12.0,Month-to-month,  broadband  ,South,Hyderabad,33,Male,740.08,72.0,1.0,5.0,Net Banking,No
CUST100740,2025-10-18,27/03/2024,19.0,One year,Mobile,East,  Kolkata  ,24,Male,372.24,30.7,0.0,5.0,Credit Card,No
CUST100424,2025-08-02,2025-06-03,2.0,One year,Bundled,East,Patna,28,Female,1230.24,23.5,0.0,5.0,Cash,No
CUST100034,2025-09-20,28/05/2024,16.0,One year,Bundled,West,Pune,42,Male,1192.42,28.8,0.0,4.0,Cash,No
CUST100294,2025-10-30,2024-09-05,13.0,Month-to-month,Broadband,North,Chandigarh,43,Male,788.38,102.2,0.0,4.0,Net Banking,No
CUST102920,2025-12-03,12/05/2024,19.0,Month-to-month,Bundled,East,Kolkata,33,Female,1288.41,58.8,0.0,5.0,Cash,No
CUST101564,2025-12-02,2025-06-05,6.0,Month-to-month,Bundled,West,Ahmedabad,28,Female,1140.58,25.5,0.0,5.0,Cash,No
CUST100981,2025-12-01,2024-12-06,12.0,One year,Broadband,East,  Bhubaneswar  ,48,Female,841.94,81.5,0.0,,Net Banking,No
CUST102910,2025-10-31,2024-08-07,14.0,One year,Mobile,West,  Pune  ,18,Male,368.2,10.0,1.0,5.0,Net Banking,No
CUST100390,2025-11-25,2024-07-03,16.0,,BUNDLED,East,Kolkata,37,Male,1170.57,13.9,0.0,4.0,Cash,No
CUST102047,2025-10-05,2025-05-08,5.0,Two year,Broadband,South,Kochi,23,Male,856.61,122.5,0.0,5.0,UPI,No
CUST100899,2025-10-31,09/02/2024,20.0,Month-to-month,Broadband,South,  Kochi  ,58,Male,797.85,71.3,0.0,5.0,Credit Card,No
CUST102323,2025-09-29,2025-03-03,6.0,Two year,Broadband,East,  Kolkata  ,40,Female,786.8,149.8,1.0,5.0,Net Banking,No
CUST101620,2025-10-25,03/05/2024,17.0,Month-to-month,MOBILE,North,jaipur,45,Female,290.42,39.7,0.0,4.0,Cash,No
CUST102703,2025-08-30,2025-07-31,1.0,Two year,MOBILE,West,Pune,31,Female,405.11,10.5,0.0,4.0,Cash,No
CUST102012,2025-10-07,15/04/2024,18.0,,Broadband,East,Bhubaneswar,39,Female,893.51,93.1,1.0,4.0,Net Banking,No
CUST102154,2025-11-17,2024-09-23,14.0,Two year,Mobile,South,Chennai,26,Male,435.21,32.3,0.0,5.0,Credit Card,No
CUST100311,2025-11-07,2024-07-15,,Month-to-month,Broadband,West,Pune,36,Male,768.8,113.9,1.0,4.0,UPI,No
CUST102215,2025-10-17,2025-02-19,8.0,Month-to-month,Broadband,West,mumbai,25,Female,744.52,198.8,0.0,5.0,Net Banking,No
CUST101755,2025-12-17,26/02/2024,22.0,Month-to-month,Broadband,South,  Hyderabad  ,47,Male,785.08,175.0,0.0,4.0,Net Banking,No
CUST102703,2025-12-28,2025-07-31,5.0,Two year,Mobile,West,Pune,31,Female,306.2,35.3,0.0,5.0,Cash,No
CUST102022,2025-12-24,2025-03-29,9.0,Month-to-month,Bundled,West,Pune,18,Male,1119.14,30.8,0.0,5.0,UPI,No
CUST102240,2025-08-30,2025-05-02,3.0,Month-to-month,  mobile  ,West,Pune,53,Male,440.05,8.7,3.0,,Net Banking,No
CUST102255,2025-11-19,28/05/2024,18.0,Two year,  bundled  ,West,Surat,32,Female,1111.6,39.5,0.0,5.0,Credit Card,No
CUST100644,2025-09-21,2025-02-23,7.0,Month-to-month,Broadband,West,Surat,24,Male,761.89,185.9,0.0,5.0,Net Banking,No
CUST102593,2025-10-12,19/06/2024,16.0,One year,Bundled,South,Bengaluru,50,Male,1125.74,46.0,1.0,5.0,Net Banking,No
CUST102669,2025-12-11,2024-11-16,,Month-to-month,Bundled,West,Ahmedabad,41,Female,1176.41,20.6,1.0,5.0,Cash,No
CUST101266,2025-11-05,2024-11-10,12.0,One year,  bundled  ,West,Surat,18,Female,1206.91,24.5,4.0,3.0,UPI,No
CUST101722,2025-12-13,23/01/2024,23.0,Month-to-month,BROADBAND,North,Delhi,49,Male,797.48,191.2,2.0,,Cash,No
CUST102553,2025-09-26,05/01/2024,20.0,Month-to-month,BROADBAND,East,Patna,33,Female,618.96,169.5,1.0,3.0,Credit Card,No
CUST100104,2025-12-13,2025-02-16,10.0,Month-to-month,Mobile,West,Surat,27,Male,349.12,35.8,0.0,5.0,Net Banking,No
CUST101868,2025-07-07,2024-07-12,12.0,Month-to-month,Bundled,South,Hyderabad,52,Male,1264.95,50.1,1.0,4.0,Net Banking,No
CUST101299,2025-08-28,05/02/2024,18.0,Two year,MOBILE,East,Bhubaneswar,30,Female,378.5,28.6,0.0,5.0,Cash,No
CUST100499,2025-12-14,2025-08-16,4.0,Month-to-month,Bundled,South,bengaluru,44,Female,1143.83,15.1,1.0,5.0,UPI,No
CUST102974,2025-09-18,26/04/2024,17.0,One year,  bundled  ,South,Kochi,56,Female,,35.7,0.0,5.0,UPI,No
CUST101633,2025-10-11,2024-08-17,14.0,One year,Broadband,North,Delhi,39,Male,696.37,136.3,1.0,5.0,Credit Card,No
CUST101771,2025-08-20,2024-10-24,10.0,One year,Bundled,North,Delhi,29,Female,1071.31,53.2,0.0,5.0,UPI,No
CUST100456,2025-08-15,2024-12-18,8.0,Two year,MOBILE,North,Chandigarh,48,Female,297.56,64.2,,,Credit Card,No
CUST100775,2025-11-10,18/06/2024,17.0,One year,  broadband  ,South,kochi,18,Female,979.59,127.9,0.0,5.0,Net Banking,No
CUST100679,2025-12-04,2025-05-08,7.0,One year,Mobile,West,ahmedabad,25,Male,358.27,20.2,0.0,5.0,Cash,No
CUST102437,2025-11-24,03/04/2024,19.0,Month-to-month,Mobile,South,Hyderabad,57,Female,390.93,26.9,0.0,2.0,Net Banking,Yes
CUST102173,2025-12-15,2025-04-19,8.0,Month-to-month,Mobile,East,Bhubaneswar,36,Female,406.86,20.8,3.0,3.0,Cash,Yes
CUST101763,2025-11-15,2024-09-21,14.0,Month-to-month,Mobile,East,Kolkata,39,Male,439.73,33.0,0.0,5.0,Credit Card,No
CUST102628,2025-09-15,2024-07-22,14.0,Two year,Mobile,South,  Bengaluru  ,45,Female,391.24,49.6,2.0,,UPI,No
CUST102934,2025-11-15,2024-12-20,11.0,Month-to-month,Mobile,East,  Guwahati  ,35,Male,382.66,23.9,1.0,5.0,Cash,No
CUST100865,2025-10-30,2024-11-04,11.0,,Mobile,East,Kolkata,20,Male,374.97,34.1,1.0,2.0,Cash,No
CUST100705,2025-10-26,2025-06-28,4.0,Month-to-month,Broadband,West,Surat,44,Female,781.56,155.3,1.0,3.0,Net Banking,No
CUST101058,2025-11-19,28/04/2024,19.0,One year,Bundled,North,delhi,45,Male,1078.57,43.6,0.0,,UPI,No
CUST102703,2025-10-29,2025-07-31,3.0,Two year,MOBILE,West,Pune,31,Female,319.99,45.6,0.0,4.0,Cash,No
CUST102804,2025-12-02,2025-10-03,2.0,Two year,Broadband,South,Chennai,43,Male,767.92,84.4,0.0,4.0,UPI,No
CUST102867,2025-09-18,2024-10-23,11.0,Month-to-month,Mobile,East,Guwahati,35,Female,479.75,33.9,0.0,5.0,Cash,No
CUST101851,2025-10-21,2025-06-23,4.0,One year,  broadband  ,South,Chennai,150,Male,616.5,153.2,0.0,,Net Banking,No
CUST101377,2025-12-13,23/03/2024,21.0,Two year,BROADBAND,East,Patna,31,Female,714.41,63.9,0.0,5.0,Net Banking,No
CUST102544,2025-12-23,2025-04-27,8.0,One year,Bundled,North,Chandigarh,18,Female,1242.29,32.8,1.0,4.0,Cash,No
CUST102508,2025-07-14,19/06/2024,13.0,Two year,Mobile,North,Delhi,32,Male,233.84,47.8,0.0,5.0,Cash,No
CUST100508,2025-09-10,2024-08-16,13.0,Month-to-month,Mobile,West,Ahmedabad,22,Female,425.97,24.1,2.0,4.0,UPI,No
CUST102830,2025-09-20,27/06/2024,15.0,One year,MOBILE,East,Guwahati,43,Male,410.04,61.9,0.0,5.0,Net Banking,No
CUST102585,2025-10-14,23/01/2024,21.0,Two year,BROADBAND,South,Kochi,43,Male,594.31,61.0,0.0,4.0,Credit Card,No
CUST100297,2025-09-09,18/01/2024,20.0,Two year,Mobile,East,Guwahati,39,Female,413.88,30.5,0.0,5.0,Net Banking,No
CUST100982,2025-07-31,2024-09-04,10.0,Month-to-month,Mobile,North,lucknow,51,Female,425.96,38.1,1.0,4.0,Cash,No
CUST101651,2025-10-20,2024-09-25,13.0,Month-to-month,Bundled,South,Hyderabad,28,Male,1212.51,653.2070678439844,1.0,5.0,Net Banking,No
CUST100277,2025-11-10,18/06/2024,17.0,Month-to-month,Broadband,North,delhi,49,Female,829.2,157.5,0.0,5.0,Cash,No
CUST101335,2025-08-31,2025-04-03,4.0,Month-to-month,  mobile  ,South,Chennai,43,Male,445.01,18.1,0.0,5.0,Cash,No
CUST102118,2025-12-02,2025-05-06,7.0,Month-to-month,Mobile,South,hyderabad,36,Female,468.78,30.2,0.0,5.0,Net Banking,No
CUST101867,2025-12-02,11/05/2024,19.0,Month-to-month,Mobile,North,  Jaipur  ,25,Female,14065.984308145038,48.2,0.0,5.0,Net Banking,No
CUST102078,2025-08-28,2025-05-30,3.0,Month-to-month,Broadband,West,  Surat  ,49,Male,657.73,145.5,0.0,4.0,Cash,No
CUST101623,2025-11-04,2025-08-06,3.0,Month-to-month,Mobile,North,Chandigarh,42,Female,340.0,35.6,0.0,5.0,Credit Card,No
CUST100844,2025-10-02,2024-09-07,13.0,Two year,Mobile,South,Bengaluru,18,Female,441.72,20.6,2.0,4.0,UPI,No
CUST102126,2025-09-23,2025-08-24,1.0,Month-to-month,BUNDLED,South,Chennai,28,Female,1158.68,26.6,1.0,5.0,Net Banking,No
CUST101111,2025-12-06,2025-06-09,6.0,Month-to-month,Broadband,North,Delhi,36,Male,792.6,132.9,0.0,,Cash,Yes
CUST102274,2025-12-15,2025-04-19,8.0,Month-to-month,Bundled,South,  Chennai  ,42,Female,1259.81,32.1,0.0,5.0,UPI,No
CUST100277,2025-12-10,18/06/2024,18.0,Month-to-month,BROADBAND,North,Delhi,49,Female,730.71,190.6,0.0,,Cash,No
CUST101028,2025-11-19,2024-12-24,11.0,Two year,Mobile,South,Chennai,24,Male,475.95,21.3,0.0,4.0,UPI,No
CUST100422,2025-11-27,2025-03-02,8.0,Month-to-month,Bundled,West,pune,23,Female,1205.33,49.5,0.0,5.0,Credit Card,No
CUST100770,2025-10-03,2024-11-07,11.0,One year,Broadband,West,Mumbai,39,Male,668.51,100.4,0.0,5.0,UPI,No
CUST101589,2025-11-29,08/05/2024,18.0,,Broadband,South,Bengaluru,26,Male,927.65,7670.604492952958,1.0,2.0,Credit Card,Yes
CUST100932,2025-10-18,2025-07-20,3.0,Month-to-month,Bundled,East,Guwahati,34,Female,1308.58,24.5,2.0,5.0,Credit Card,No
CUST102507,2025-11-06,14/06/2024,17.0,Two year,Mobile,North,Lucknow,51,Male,415.47,26.1,0.0,5.0,Credit Card,No
CUST100984,2025-08-22,2024-12-25,8.0,Month-to-month,  mobile  ,East,Bhubaneswar,49,Male,368.41,11.5,0.0,5.0,Cash,No
CUST102009,2025-07-13,2024-08-17,11.0,One year,Mobile,East,Guwahati,60,Female,469.02,18.1,0.0,5.0,Credit Card,No
CUST100788,2025-12-08,2025-11-08,1.0,One year,Broadband,East,Kolkata,48,Female,822.58,181.2,1.0,5.0,UPI,No
CUST101818,2025-08-20,26/06/2024,14.0,,Mobile,East,Kolkata,27,Male,451.07,7.8,0.0,5.0,Cash,No
CUST101014,2025-12-27,2025-09-28,-3.0,One year,Mobile,East,Kolkata,66,Female,304.84,42.6,0.0,4.0,UPI,No
CUST101449,2025-10-10,2024-11-14,,Month-to-month,MOBILE,East,Guwahati,28,Female,259.46,9.6,1.0,5.0,Net Banking,No
CUST102484,2025-11-28,2025-08-30,3.0,Month-to-month,Broadband,North,Lucknow,24,Male,841.94,101.3,0.0,4.0,Credit Card,No
CUST102626,2025-11-21,2025-08-23,3.0,Month-to-month,Broadband,North,  Chandigarh  ,40,Female,755.32,127.2,3.0,3.0,Cash,No
CUST102159,2025-11-05,2025-02-08,9.0,One year,  broadband  ,East,Kolkata,35,Male,804.21,46.6,0.0,4.0,Net Banking,No
CUST101056,2025-12-16,2025-11-16,1.0,Month-to-month,Broadband,East,guwahati,55,Male,738.9,42.9,3.0,2.0,Credit Card,Yes
CUST100795,2025-11-08,2025-06-11,5.0,Month-to-month,  mobile  ,West,Surat,37,Female,421.42,23.5,2.0,3.0,UPI,No
CUST100952,2025-11-22,2025-06-25,5.0,Month-to-month,Broadband,South,Kochi,59,Male,897.12,98.3,,4.0,Net Banking,No
CUST100933,2025-10-28,07/01/2024,21.0,Two year,BROADBAND,South,Kochi,38,Female,849.93,109.7,0.0,4.0,Credit Card,No
CUST101284,2025-08-04,2024-10-08,10.0,Month-to-month,Broadband,West,Mumbai,18,Male,823.16,92.9,1.0,4.0,Net Banking,No
CUST101605,2025-11-26,2025-03-01,8.0,Month-to-month,Mobile,North,chandigarh,29,Female,393.87,13.2,0.0,5.0,Credit Card,No
CUST101711,2025-07-28,03/06/2024,13.0,Month-to-month,Bundled,North,Delhi,43,Female,1280.65,38.1,2.0,4.0,Cash,No
CUST101067,2025-11-28,2024-10-04,13.0,One year,Mobile,North,jaipur,52,Female,448.44,19.9,0.0,4.0,Net Banking,No
CUST100812,2025-10-25,2024-07-02,15.0,One year,Mobile,East,  Patna  ,44,Female,373.21,35.8,2.0,2.0,Cash,No
CUST100405,2025-11-12,21/02/2024,21.0,One year,Mobile,South,Kochi,35,Male,329.92,51.9,1.0,4.0,UPI,No
CUST100023,2025-12-01,2024-10-07,14.0,Month-to-month,Mobile,South,  Bengaluru  ,43,Female,408.86,23.7,0.0,,UPI,No
CUST100873,2025-11-26,05/05/2024,18.0,Month-to-month,Mobile,North,Delhi,41,Male,396.62,15.0,0.0,4.0,UPI,No
